id,sex,repro,readsite,night,month,year,first_time,time_spent_action,mean_time_bout,sd_time_bout,n,,07:00 p. m.,06:00 a. m.
*989001005064962,female,pregnant,carmen,17/04/2016,Apr,2016,21H 20M 33S,foraging,3092.5,915.7716236,4,,,
*989001003024606,female,lactating,carmen,26/05/2015,May,2015,19H 50M 19S,roosting,13999.5,27299.66794,4,,,
*989001005064962,female,pregnant,carmen,18/04/2016,Apr,2016,20H 50M 44S,foraging,1273,1415.763398,4,,,
*989001003024619,female,lactating,carmen,25/05/2015,May,2015,19H 51M 32S,roosting,13998.5,27859.70271,4,,,
*989001005064962,female,pregnant,carmen,19/04/2016,Apr,2016,19H 37M 55S,foraging,1769.5,1157.480165,4,,,
*989001003024707,female,lactating,carmen,29/05/2015,May,2015,19H 51M 42S,roosting,13980.4,24521.09947,5,,,
*989001005064962,female,pregnant,carmen,20/04/2016,Apr,2016,20H 6M 25S,foraging,6552,6642.889356,3,,,
*989001005527048,female,lactating,carmen,24/04/2016,Apr,2016,20H 8M 49S,roosting,13899.83333,24602.11086,6,,,
*989001005064962,female,pregnant,carmen,21/04/2016,Apr,2016,21H 32M 56S,foraging,2003.5,243.9518395,2,,,
*989001003024707,female,lactating,carmen,26/05/2015,May,2015,19H 55M 9S,roosting,13894.2,25448.34796,5,,,
*989001005064962,female,pregnant,carmen,22/04/2016,Apr,2016,19H 44M 43S,foraging,2500,506.9115636,4,,,
*989001003024642,female,lactating,carmen,29/05/2015,May,2015,19H 47M 11S,roosting,13878,27577.48626,4,,,
*989001005064962,female,pregnant,carmen,23/04/2016,Apr,2016,19H 59M 51S,foraging,3003.5,980.6261605,4,,,
*989001005064903,female,pregnant,carmen,23/04/2016,Apr,2016,21H 23M 20S,roosting,13844.4,27427.32374,5,,,
*989001005064962,female,pregnant,carmen,24/04/2016,Apr,2016,19H 25M 38S,foraging,4498,4633.026153,4,,,
*989001003024522,female,lactating,carmen,24/05/2015,May,2015,19H 52M 32S,roosting,13799.75,27389.70264,4,,,
*989001005064962,female,pregnant,carmen,25/04/2016,Apr,2016,19H 46M 23S,foraging,3768,2166.594409,4,,,
*989001005064958,female,lactating,carmen,17/04/2016,Apr,2016,19H 44M 21S,roosting,13781.4,22539.58347,5,,,
*989001005064968,female,pregnant,carmen,14/04/2016,Apr,2016,19H 59M 49S,foraging,3848.75,1993.088453,4,,,
*989001003024524,female,lactating,carmen,22/05/2015,May,2015,19H 53M 27S,roosting,13775.75,27151.76283,4,,,
*989001005064968,female,pregnant,carmen,16/04/2016,Apr,2016,21H 2M 28S,foraging,3598.75,2622.440133,4,,,
*989001003024618,female,lactating,carmen,24/05/2015,May,2015,19H 46M 41S,roosting,13732.2,23806.82089,5,,,
*989001005064969,female,pregnant,carmen,14/04/2016,Apr,2016,21H 39M 14S,foraging,2855.166667,1946.778613,6,,,
*989001003024710,female,non,carmen,23/05/2015,May,2015,20H 16M 26S,roosting,13665.33333,22564.13236,6,,,
*989001005064969,female,pregnant,carmen,15/04/2016,Apr,2016,21H 38M 44S,foraging,1536.833333,1025.765552,6,,,
*989001005064946,female,non,carmen,25/04/2016,Apr,2016,19H 32M 27S,roosting,13618.16667,19962.6622,6,,,
*989001005064969,female,pregnant,carmen,17/04/2016,Apr,2016,21H 21M 38S,foraging,3617.6,2803.561895,5,,,
*989001003024637,female,non,carmen,22/05/2015,May,2015,19H 57M 4S,roosting,13607,20988.48649,6,,,
*989001005064969,female,pregnant,carmen,20/04/2016,Apr,2016,21H 50M 2S,foraging,1232.285714,1140.695068,7,,,
*989001005527029,female,non,carmen,15/04/2016,Apr,2016,20H 5M 27S,roosting,13577.2,24937.99479,5,,,
*989001005064969,female,pregnant,carmen,22/04/2016,Apr,2016,19H 57M 33S,foraging,2097,553.9995487,5,,,
*989001005064989,female,pregnant,carmen,16/04/2016,Apr,2016,20H 6M 16S,roosting,13541.33333,23518.80188,6,,,
*989001005064969,female,pregnant,carmen,23/04/2016,Apr,2016,19H 51M 58S,foraging,1939.25,842.6523107,4,,,
*989001005064947,female,pregnant,carmen,24/04/2016,Apr,2016,19H 38M 29S,roosting,13530.6,26891.40399,5,,,
*989001005064969,female,pregnant,carmen,24/04/2016,Apr,2016,19H 27M 2S,foraging,4833.666667,3001.474027,3,,,
*989001005527029,female,non,carmen,19/04/2016,Apr,2016,20H 3M 11S,roosting,13518.6,23422.4524,5,,,
*989001005064969,female,pregnant,carmen,25/04/2016,Apr,2016,19H 44M 13S,foraging,6281.333333,7980.071199,3,,,
*989001005064955,female,pregnant,carmen,18/04/2016,Apr,2016,20H 3M 19S,roosting,13490.2,23481.95681,5,,,
*989001005064976,female,pregnant,carmen,14/04/2016,Apr,2016,20H 26M 50S,foraging,2003,1613.714865,7,,,
*989001005527092,female,non,carmen,23/04/2016,Apr,2016,19H 47M 42S,roosting,13470.2,24399.10958,5,,,
*989001005064976,female,pregnant,carmen,16/04/2016,Apr,2016,20H 11M 30S,foraging,28989,NA,1,,,
*989001003024562,female,non,carmen,25/05/2015,May,2015,20H 57M 44S,roosting,13466.16667,24519.66293,6,,,
*989001005064976,female,pregnant,carmen,19/04/2016,Apr,2016,19H 45M 56S,foraging,1115,86.80629777,4,,,
*989001003024642,female,lactating,carmen,24/05/2015,May,2015,19H 41M 47S,roosting,13463.83333,22194.93745,6,,,
*989001005064976,female,pregnant,carmen,20/04/2016,Apr,2016,19H 20M 40S,foraging,1012.2,396.9278272,5,,,
*989001003024534,female,lactating,carmen,23/05/2015,May,2015,19H 44M 28S,roosting,13457.16667,20720.3843,6,,,
*989001005064976,female,pregnant,carmen,21/04/2016,Apr,2016,21H 30M 52S,foraging,991,159.8108257,5,,,
*989001003024673,female,lactating,carmen,28/05/2015,May,2015,19H 55M 56S,roosting,13455.4,24222.48665,5,,,
*989001005064976,female,pregnant,carmen,22/04/2016,Apr,2016,19H 36M 45S,foraging,1395,839.3795328,10,,,
*989001005064917,female,pregnant,carmen,16/04/2016,Apr,2016,19H 59M 55S,roosting,13448.33333,24045.41165,6,,,
*989001005064976,female,pregnant,carmen,23/04/2016,Apr,2016,20H 4M 34S,foraging,1129.3,286.841439,10,,,
*989001005064980,female,non,carmen,21/04/2016,Apr,2016,19H 40M 32S,roosting,13447.8,22742.94011,5,,,
*989001005064976,female,pregnant,carmen,24/04/2016,Apr,2016,19H 48M 59S,foraging,2232.375,1165.754193,8,,,
*989001005527044,female,non,carmen,24/04/2016,Apr,2016,19H 47M 13S,roosting,13288,22614.3585,5,,,
*989001005064976,female,pregnant,carmen,25/04/2016,Apr,2016,19H 34M 57S,foraging,2516.125,912.2453363,8,,,
*989001003024524,female,lactating,carmen,23/05/2015,May,2015,19H 50M 5S,roosting,13256.6,24096.53863,5,,,
*989001005064977,female,pregnant,carmen,15/04/2016,Apr,2016,21H 38M 6S,foraging,6644,7870.098475,2,,,
*989001005527126,female,pregnant,carmen,19/04/2016,Apr,2016,20H 1M 28S,roosting,13196.4,23767.61016,5,,,
*989001005064977,female,pregnant,carmen,16/04/2016,Apr,2016,21H 27M 16S,foraging,4356.666667,3881.976988,3,,,
*989001005064976,female,pregnant,carmen,20/04/2016,Apr,2016,19H 20M 40S,roosting,13180.83333,20722.31431,6,,,
*989001005064977,female,pregnant,carmen,20/04/2016,Apr,2016,20H 19M 46S,foraging,5137,5088.340397,2,,,
*989001005527032,female,pregnant,carmen,20/04/2016,Apr,2016,20H 4M 1S,roosting,13158.6,24614.7069,5,,,
*989001005064977,female,pregnant,carmen,22/04/2016,Apr,2016,20H 17M 57S,foraging,1802,349.4271503,4,,,
*989001005064991,female,non,carmen,21/04/2016,Apr,2016,20H 14M 27S,roosting,13147.8,25397.8824,5,,,
*989001005064977,female,pregnant,carmen,23/04/2016,Apr,2016,20H 34M 34S,foraging,1953.75,316.5505489,4,,,
*989001005064903,female,pregnant,carmen,20/04/2016,Apr,2016,21H 20M 55S,roosting,13074.16667,24162.92519,6,,,
*989001005064977,female,pregnant,carmen,24/04/2016,Apr,2016,19H 44M 31S,foraging,2026.5,647.2045014,4,,,
*989001003024577,female,lactating,carmen,22/05/2015,May,2015,19H 44M 6S,roosting,13036.16667,21962.18929,6,,,
*989001005064977,female,pregnant,carmen,25/04/2016,Apr,2016,19H 41M 2S,foraging,2597,1035.514365,4,,,
*989001005064958,female,lactating,carmen,24/04/2016,Apr,2016,19H 27M 4S,roosting,13003.83333,20242.10372,6,,,
*989001005064980,female,non,carmen,14/04/2016,Apr,2016,19H 50M 8S,foraging,1276.846154,1035.166077,13,,,
*989001003024634,female,lactating,carmen,22/05/2015,May,2015,20H 49M 47S,roosting,12971,18130.21787,3,,,
*989001005064980,female,non,carmen,15/04/2016,Apr,2016,19H 43M 50S,foraging,1620.3,1460.098174,10,,,
*989001003024687,female,lactating,carmen,25/05/2015,May,2015,19H 54M 55S,roosting,12954.2,26739.77149,5,,,
*989001005064980,female,non,carmen,16/04/2016,Apr,2016,19H 30M 25S,foraging,978.8,769.5551096,10,,,
*989001005064903,female,pregnant,carmen,15/04/2016,Apr,2016,20H 7M 51S,roosting,12947.83333,26953.5415,6,,,
*989001005064980,female,non,carmen,17/04/2016,Apr,2016,19H 42M 5S,foraging,1188.8,968.7627619,10,,,
*989001005064986,female,pregnant,carmen,24/04/2016,Apr,2016,19H 23M 19S,roosting,12911,26468.55675,7,,,
*989001005064980,female,non,carmen,18/04/2016,Apr,2016,19H 45M 2S,foraging,846.5454545,881.4323983,11,,,
*989001003024668,female,lactating,carmen,30/05/2015,May,2015,20H 2M 43S,roosting,12903.8,26236.73823,5,,,
*989001005064980,female,non,carmen,19/04/2016,Apr,2016,19H 24M 37S,foraging,1516.923077,2772.592814,13,,,
*989001005064991,female,non,carmen,19/04/2016,Apr,2016,20H 43M 40S,roosting,12886.66667,26037.10007,6,,,
*989001005064980,female,non,carmen,20/04/2016,Apr,2016,19H 24M 13S,foraging,2215.2,2460.38781,10,,,
*989001005064961,female,pregnant,carmen,19/04/2016,Apr,2016,20H 9M 41S,roosting,12885.33333,22843.00826,6,,,
*989001005064980,female,non,carmen,21/04/2016,Apr,2016,19H 40M 32S,foraging,3210.5,5288.512488,4,,,
*989001005064990,female,pregnant,carmen,16/04/2016,Apr,2016,21H 23M 14S,roosting,12869.33333,24267.32266,6,,,
*989001005064980,female,non,carmen,22/04/2016,Apr,2016,19H 26M 16S,foraging,1163.285714,768.7114141,7,,,
*989001003024627,female,lactating,carmen,25/05/2015,May,2015,19H 44M 49S,roosting,12851.5,21477.22794,6,,,
*989001005064980,female,non,carmen,23/04/2016,Apr,2016,19H 23M 36S,foraging,1120.3,866.1325341,10,,,
*989001005064961,female,pregnant,carmen,16/04/2016,Apr,2016,19H 53M 20S,roosting,12803.2,25888.6391,5,,,
*989001005064980,female,non,carmen,24/04/2016,Apr,2016,19H 24M 20S,foraging,1746.5,2878.593416,10,,,
*989001005064903,female,pregnant,carmen,19/04/2016,Apr,2016,21H 25M 50S,roosting,12782,27228.53923,5,,,
*989001005064980,female,non,carmen,25/04/2016,Apr,2016,19H 36M 44S,foraging,1877.142857,2419.215123,7,,,
*989001005527061,female,non,carmen,18/04/2016,Apr,2016,20H 31M 14S,roosting,12770,26046.31939,5,,,
*989001005064981,female,pregnant,carmen,14/04/2016,Apr,2016,19H 50M 8S,foraging,15486.5,334.4615075,2,,,
*989001003024667,female,lactating,carmen,24/05/2015,May,2015,19H 49M 42S,roosting,12765.33333,20901.49198,6,,,
*989001005064981,female,pregnant,carmen,15/04/2016,Apr,2016,19H 32M 28S,foraging,150.4285714,225.2064661,7,,,
*989001005064917,female,pregnant,carmen,18/04/2016,Apr,2016,21H 28M 33S,roosting,12748.33333,24602.02332,6,,,
*989001005064981,female,pregnant,carmen,16/04/2016,Apr,2016,19H 51M 20S,foraging,3959.714286,2716.071778,7,,,
*989001005527126,female,pregnant,carmen,15/04/2016,Apr,2016,20H 27M 40S,roosting,12716.4,23526.90708,5,,,
*989001005064981,female,pregnant,carmen,17/04/2016,Apr,2016,19H 50M 23S,foraging,3778.375,3463.898874,8,,,
*989001003024668,female,lactating,carmen,25/05/2015,May,2015,20H 0M 17S,roosting,12704.6,25456.04867,5,,,
*989001005064981,female,pregnant,carmen,18/04/2016,Apr,2016,19H 50M 11S,foraging,1772.5,3114.443587,8,,,
*989001005527061,female,non,carmen,16/04/2016,Apr,2016,21H 46M 1S,roosting,12699.8,27411.87383,5,,,
*989001005064981,female,pregnant,carmen,19/04/2016,Apr,2016,20H 5M 0S,foraging,3561.4,5190.418027,5,,,
*989001005064919,female,pregnant,carmen,20/04/2016,Apr,2016,20H 0M 30S,roosting,12636.5,27207.16935,6,,,
*989001005064981,female,pregnant,carmen,20/04/2016,Apr,2016,20H 30M 24S,foraging,3776.8,4845.90102,5,,,
*989001005064901,female,pregnant,carmen,14/04/2016,Apr,2016,20H 34M 40S,roosting,12616.66667,25202.52231,6,,,
*989001005064981,female,pregnant,carmen,21/04/2016,Apr,2016,20H 23M 22S,foraging,2156,3301.579016,7,,,
*989001003024703,female,non,carmen,22/05/2015,May,2015,20H 0M 45S,roosting,12598.57143,21187.3511,7,,,
*989001005064981,female,pregnant,carmen,22/04/2016,Apr,2016,19H 25M 29S,foraging,4087.666667,3190.910069,6,,,
*989001005527118,female,non,carmen,25/04/2016,Apr,2016,19H 18M 32S,roosting,12572.8,26877.33812,5,,,
*989001005064981,female,pregnant,carmen,23/04/2016,Apr,2016,19H 41M 16S,foraging,3772.4,2582.399814,5,,,
*989001003024674,female,lactating,carmen,23/05/2015,May,2015,19H 50M 41S,roosting,12519,24107.57291,5,,,
*989001005064981,female,pregnant,carmen,24/04/2016,Apr,2016,19H 32M 7S,foraging,1418.5,1322.269694,8,,,
*989001005064947,female,pregnant,carmen,23/04/2016,Apr,2016,19H 38M 24S,roosting,12450.16667,25493.38279,6,,,
*989001005064981,female,pregnant,carmen,25/04/2016,Apr,2016,19H 46M 9S,foraging,3122.2,1974.023987,5,,,
*989001005064908,female,pregnant,carmen,22/04/2016,Apr,2016,19H 39M 3S,roosting,12441.16667,25987.21443,6,,,
*989001005064982,female,pregnant,carmen,14/04/2016,Apr,2016,20H 24M 19S,foraging,3365.666667,867.7651372,3,,,
*989001005064917,female,pregnant,carmen,15/04/2016,Apr,2016,20H 7M 24S,roosting,12418,24856.98238,6,,,
*989001005064982,female,pregnant,carmen,15/04/2016,Apr,2016,20H 9M 30S,foraging,4642,3680.578849,4,,,
*989001003024578,female,lactating,carmen,29/05/2015,May,2015,19H 48M 43S,roosting,12289.83333,22628.01232,6,,,
*989001005064982,female,pregnant,carmen,16/04/2016,Apr,2016,20H 1M 15S,foraging,2451.25,1696.618082,4,,,
*989001003024705,female,lactating,carmen,23/05/2015,May,2015,19H 55M 54S,roosting,12275,26031.28359,5,,,
*989001005064982,female,pregnant,carmen,17/04/2016,Apr,2016,19H 50M 36S,foraging,5394.333333,1353.171214,3,,,
*989001005064954,female,lactating,carmen,14/04/2016,Apr,2016,19H 45M 24S,roosting,12251,22078.21054,6,,,
*989001005064982,female,pregnant,carmen,18/04/2016,Apr,2016,19H 39M 33S,foraging,3517.8,1953.955143,5,,,
*989001005064908,female,pregnant,carmen,17/04/2016,Apr,2016,19H 49M 32S,roosting,12238.83333,24955.56869,6,,,
*989001005064982,female,pregnant,carmen,19/04/2016,Apr,2016,19H 53M 41S,foraging,3220.75,900.1527185,4,,,
*989001003024601,female,lactating,carmen,24/05/2015,May,2015,19H 38M 21S,roosting,12214.57143,19994.68313,7,,,
*989001005064982,female,pregnant,carmen,20/04/2016,Apr,2016,19H 34M 49S,foraging,2219,2089.740335,7,,,
*989001005064904,female,pregnant,carmen,14/04/2016,Apr,2016,19H 51M 59S,roosting,12191.4,22227.51721,5,,,
*989001005064982,female,pregnant,carmen,21/04/2016,Apr,2016,21H 41M 45S,foraging,2721,267.7704241,3,,,
*989001005064954,female,lactating,carmen,19/04/2016,Apr,2016,19H 32M 38S,roosting,12184.16667,19549.76306,6,,,
*989001005064982,female,pregnant,carmen,22/04/2016,Apr,2016,19H 28M 41S,foraging,3156,1845.65571,5,,,
*989001005527081,female,pregnant,carmen,15/04/2016,Apr,2016,20H 6M 12S,roosting,12183,23326.97463,6,,,
*989001005064982,female,pregnant,carmen,23/04/2016,Apr,2016,19H 29M 52S,foraging,3336.75,2103.888364,4,,,
*989001005064919,female,pregnant,carmen,25/04/2016,Apr,2016,19H 47M 15S,roosting,12180.5,21099.19061,6,,,
*989001005064982,female,pregnant,carmen,24/04/2016,Apr,2016,19H 38M 50S,foraging,4175.5,3595.549239,4,,,
*989001003024683,female,lactating,carmen,29/05/2015,May,2015,19H 48M 36S,roosting,12153.2,24792.94937,5,,,
*989001005064982,female,pregnant,carmen,25/04/2016,Apr,2016,19H 48M 20S,foraging,3740.75,1235.987156,4,,,
*989001005064937,female,pregnant,carmen,17/04/2016,Apr,2016,20H 32M 59S,roosting,12050.66667,24155.09577,6,,,
*989001005064986,female,pregnant,carmen,14/04/2016,Apr,2016,20H 34M 57S,foraging,25729,NA,1,,,
*989001003024674,female,lactating,carmen,25/05/2015,May,2015,19H 50M 19S,roosting,12031.8,25785.2644,5,,,
*989001005064986,female,pregnant,carmen,15/04/2016,Apr,2016,20H 25M 2S,foraging,25580,NA,1,,,
*989001005064937,female,pregnant,carmen,15/04/2016,Apr,2016,20H 8M 34S,roosting,12027.16667,22508.77625,6,,,
*989001005064986,female,pregnant,carmen,16/04/2016,Apr,2016,20H 45M 51S,foraging,26957,NA,1,,,
*989001003024667,female,lactating,carmen,22/05/2015,May,2015,19H 57M 43S,roosting,12026.83333,22461.54073,6,,,
*989001005064986,female,pregnant,carmen,17/04/2016,Apr,2016,19H 39M 52S,foraging,29447,NA,1,,,
*989001003024616,female,lactating,carmen,26/05/2015,May,2015,19H 54M 34S,roosting,12013.33333,22386.87982,6,,,
*989001005064986,female,pregnant,carmen,18/04/2016,Apr,2016,19H 53M 57S,foraging,25545,NA,1,,,
*989001003024534,female,lactating,carmen,27/05/2015,May,2015,19H 48M 53S,roosting,12007.2,25170.10307,5,,,
*989001005064986,female,pregnant,carmen,19/04/2016,Apr,2016,19H 42M 28S,foraging,27059,NA,1,,,
*989001005527061,female,non,carmen,23/04/2016,Apr,2016,19H 35M 59S,roosting,11972.66667,22075.5526,6,,,
*989001005064986,female,pregnant,carmen,20/04/2016,Apr,2016,19H 40M 37S,foraging,23508,NA,1,,,
*989001003024671,female,lactating,carmen,31/05/2015,May,2015,19H 59M 36S,roosting,11946.2,24836.79324,5,,,
*989001005064986,female,pregnant,carmen,22/04/2016,Apr,2016,19H 47M 41S,foraging,6826,2002.526404,2,,,
*989001005064946,female,non,carmen,24/04/2016,Apr,2016,19H 39M 15S,roosting,11838.33333,21621.6153,6,,,
*989001005064986,female,pregnant,carmen,23/04/2016,Apr,2016,19H 56M 34S,foraging,5806,6533.666658,2,,,
*989001005064904,female,pregnant,carmen,16/04/2016,Apr,2016,19H 53M 43S,roosting,11829,23961.18037,7,,,
*989001005064986,female,pregnant,carmen,24/04/2016,Apr,2016,19H 23M 19S,foraging,1339.333333,857.0854489,6,,,
*989001003024663,female,lactating,carmen,23/05/2015,May,2015,20H 3M 31S,roosting,11828.8,24816.92809,5,,,
*989001005064986,female,pregnant,carmen,25/04/2016,Apr,2016,19H 37M 19S,foraging,3346.333333,4244.505311,3,,,
*989001005064940,female,pregnant,carmen,23/04/2016,Apr,2016,20H 36M 27S,roosting,11812.28571,21958.58433,7,,,
*989001005064989,female,pregnant,carmen,14/04/2016,Apr,2016,20H 11M 2S,foraging,4112.5,3491.087175,4,,,
*989001005064904,female,pregnant,carmen,17/04/2016,Apr,2016,20H 21M 45S,roosting,11767,24362.62107,6,,,
*989001005064989,female,pregnant,carmen,15/04/2016,Apr,2016,20H 6M 22S,foraging,4726.666667,3467.240161,3,,,
*989001003024606,female,lactating,carmen,23/05/2015,May,2015,19H 54M 53S,roosting,11715,25493.90237,5,,,
*989001005064989,female,pregnant,carmen,16/04/2016,Apr,2016,20H 6M 16S,foraging,2053.2,2142.43756,5,,,
*989001003024684,female,lactating,carmen,22/05/2015,May,2015,19H 56M 25S,roosting,11681.6,25298.02592,5,,,
*989001005064989,female,pregnant,carmen,17/04/2016,Apr,2016,20H 25M 25S,foraging,13762.5,9293.504425,2,,,
*989001005064969,female,pregnant,carmen,14/04/2016,Apr,2016,21H 39M 14S,roosting,11675.83333,23830.78059,6,,,
*989001005064989,female,pregnant,carmen,18/04/2016,Apr,2016,19H 49M 27S,foraging,3926.333333,2826.396528,3,,,
*989001003024519,female,lactating,carmen,28/05/2015,May,2015,20H 3M 14S,roosting,11667.4,24876.22807,5,,,
*989001005064989,female,pregnant,carmen,19/04/2016,Apr,2016,19H 53M 35S,foraging,5969.5,5649.076075,2,,,
*989001003024666,female,lactating,carmen,23/05/2015,May,2015,19H 54M 44S,roosting,11570.8,25351.87663,5,,,
*989001005064989,female,pregnant,carmen,20/04/2016,Apr,2016,20H 7M 29S,foraging,3346.333333,703.9988163,3,,,
*989001006710102,female,lactating,carmen,31/05/2017,May,2017,20H 1M 48S,roosting,11556.33333,21175.26499,6,,,
*989001005064989,female,pregnant,carmen,22/04/2016,Apr,2016,19H 29M 21S,foraging,1968,1240.515216,4,,,
*989001003024668,female,lactating,carmen,23/05/2015,May,2015,20H 5M 47S,roosting,11519.5,22593.90889,6,,,
*989001005064989,female,pregnant,carmen,23/04/2016,Apr,2016,19H 57M 50S,foraging,2586,322.8451641,3,,,
*989001005527103,female,non,carmen,16/04/2016,Apr,2016,20H 38M 23S,roosting,11517.14286,23018.6064,7,,,
*989001005064989,female,pregnant,carmen,24/04/2016,Apr,2016,19H 16M 25S,foraging,6407.666667,3128.070705,3,,,
*989001005064904,female,pregnant,carmen,18/04/2016,Apr,2016,20H 6M 28S,roosting,11488,22330.26116,7,,,
*989001005064989,female,pregnant,carmen,25/04/2016,Apr,2016,19H 22M 38S,foraging,4060,3297.946027,2,,,
*989001005527103,female,non,carmen,15/04/2016,Apr,2016,21H 29M 25S,roosting,11487.57143,25844.32295,7,,,
*989001005064990,female,pregnant,carmen,14/04/2016,Apr,2016,20H 8M 34S,foraging,4192.25,3580.398709,4,,,
*989001005064954,female,lactating,carmen,21/04/2016,Apr,2016,21H 17M 47S,roosting,11454.14286,22633.34737,7,,,
*989001005064990,female,pregnant,carmen,15/04/2016,Apr,2016,20H 51M 37S,foraging,3639.75,2430.803074,4,,,
*989001005064981,female,pregnant,carmen,19/04/2016,Apr,2016,20H 5M 0S,roosting,11409.5,21373.96772,6,,,
*989001005064990,female,pregnant,carmen,16/04/2016,Apr,2016,21H 23M 14S,foraging,1422.166667,1522.949299,6,,,
*989001003024620,female,lactating,carmen,28/05/2015,May,2015,19H 47M 33S,roosting,11343.8,24266.24791,5,,,
*989001005064990,female,pregnant,carmen,17/04/2016,Apr,2016,21H 27M 24S,foraging,2832.8,2616.613881,5,,,
*989001003024618,female,lactating,carmen,28/05/2015,May,2015,19H 44M 23S,roosting,11331.2,24806.74816,5,,,
*989001005064990,female,pregnant,carmen,22/04/2016,Apr,2016,20H 38M 20S,foraging,2658.75,181.9860343,4,,,
*989001005064991,female,non,carmen,24/04/2016,Apr,2016,20H 45M 38S,roosting,11322.42857,26161.14997,7,,,
*989001005064990,female,pregnant,carmen,23/04/2016,Apr,2016,20H 53M 49S,foraging,2923.333333,694.2192257,3,,,
*989001005064908,female,pregnant,carmen,14/04/2016,Apr,2016,19H 55M 52S,roosting,11309.42857,24890.48005,7,,,
*989001005064990,female,pregnant,carmen,24/04/2016,Apr,2016,19H 59M 5S,foraging,2981.666667,1552.581184,3,,,
*989001003024685,female,lactating,carmen,25/05/2015,May,2015,19H 46M 56S,roosting,11304.4,24951.15468,5,,,
*989001005064990,female,pregnant,carmen,25/04/2016,Apr,2016,19H 44M 29S,foraging,3723.333333,3645.503303,3,,,
*989001003024666,female,lactating,carmen,22/05/2015,May,2015,19H 53M 3S,roosting,11295.2,24991.92268,5,,,
*989001005064991,female,non,carmen,15/04/2016,Apr,2016,20H 27M 29S,foraging,1485,2706.037588,8,,,
*989001005064980,female,non,carmen,22/04/2016,Apr,2016,19H 26M 16S,roosting,11274.42857,21113.08971,7,,,
*989001005064991,female,non,carmen,16/04/2016,Apr,2016,20H 51M 13S,foraging,3144.833333,4059.535265,6,,,
*989001005527092,female,non,carmen,20/04/2016,Apr,2016,20H 3M 8S,roosting,11266.71429,20597.84185,7,,,
*989001005064991,female,non,carmen,18/04/2016,Apr,2016,20H 43M 48S,foraging,764.5714286,457.6544756,7,,,
*989001005064946,female,non,carmen,18/04/2016,Apr,2016,20H 12M 35S,roosting,11264.16667,21253.83327,6,,,
*989001005064991,female,non,carmen,19/04/2016,Apr,2016,20H 43M 40S,foraging,2262.833333,2143.985393,6,,,
*989001005064919,female,pregnant,carmen,24/04/2016,Apr,2016,19H 31M 17S,roosting,11238.85714,23434.65459,7,,,
*989001005064991,female,non,carmen,20/04/2016,Apr,2016,20H 26M 38S,foraging,2345.428571,2170.930665,7,,,
*989001003024672,female,lactating,carmen,23/05/2015,May,2015,19H 48M 5S,roosting,11237,24326.7318,5,,,
*989001005064991,female,non,carmen,21/04/2016,Apr,2016,20H 14M 27S,foraging,3288.2,2118.192909,5,,,
*989001003024665,female,lactating,carmen,23/05/2015,May,2015,19H 56M 9S,roosting,11175.8,24378.53504,5,,,
*989001005064991,female,non,carmen,22/04/2016,Apr,2016,20H 10M 48S,foraging,2767,1039.294472,3,,,
*989001005527061,female,non,carmen,19/04/2016,Apr,2016,21H 20M 13S,roosting,11141,23500.74788,6,,,
*989001005064991,female,non,carmen,23/04/2016,Apr,2016,20H 27M 55S,foraging,2291,1073.964152,3,,,
*989001005527044,female,non,carmen,19/04/2016,Apr,2016,19H 27M 43S,roosting,11140.66667,20315.99373,6,,,
*989001005064991,female,non,carmen,24/04/2016,Apr,2016,20H 45M 38S,foraging,2683.166667,1574.845315,6,,,
*989001003024685,female,lactating,carmen,23/05/2015,May,2015,19H 49M 2S,roosting,11138.6,24358.44265,5,,,
*989001005064991,female,non,carmen,25/04/2016,Apr,2016,21H 13M 29S,foraging,2734.333333,1278.330682,3,,,
*989001005064947,female,pregnant,carmen,15/04/2016,Apr,2016,19H 45M 42S,roosting,11126.5,23737.65526,6,,,
*989001005064999,female,pregnant,carmen,14/04/2016,Apr,2016,20H 49M 8S,foraging,2177.833333,2804.421039,6,,,
*989001005064954,female,lactating,carmen,15/04/2016,Apr,2016,19H 38M 46S,roosting,11115.66667,21803.78495,6,,,
*989001005064999,female,pregnant,carmen,17/04/2016,Apr,2016,21H 48M 34S,foraging,4908.333333,6106.489362,3,,,
*989001005064947,female,pregnant,carmen,14/04/2016,Apr,2016,19H 46M 53S,roosting,11112.16667,23873.0496,6,,,
*989001005064999,female,pregnant,carmen,22/04/2016,Apr,2016,19H 45M 36S,foraging,5761.333333,4678.248212,3,,,
*989001003024689,female,lactating,carmen,29/05/2015,May,2015,19H 45M 31S,roosting,11073.8,24322.53833,5,,,
*989001005064999,female,pregnant,carmen,23/04/2016,Apr,2016,19H 57M 52S,foraging,2445,2439.083571,4,,,
*989001005064969,female,pregnant,carmen,15/04/2016,Apr,2016,21H 38M 44S,roosting,11073.71429,21412.76979,7,,,
*989001005064999,female,pregnant,carmen,24/04/2016,Apr,2016,20H 19M 8S,foraging,3992.5,2353.958475,2,,,
*989001003024517,female,lactating,carmen,26/05/2015,May,2015,19H 45M 45S,roosting,11068.2,24178.29414,5,,,
*989001005064999,female,pregnant,carmen,25/04/2016,Apr,2016,20H 5M 35S,foraging,3552.333333,3053.034611,3,,,
*989001005064981,female,pregnant,carmen,20/04/2016,Apr,2016,20H 30M 24S,roosting,11055.66667,22223.32769,6,,,
